TransactionID,TransactionType,Amount,TransactionDate,CustomerID,FullName,Email,Phone,AccountID,AccountType,Balance,OpeningDate,LoanID,LoanAmount,LoanType,StartDate,EndDate,InterestRate
733,withdrawal,288.39,2022-08-10,63,Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,146,Credit,5388.75,2020-08-09,,,,,,
734,deposit,239.16,2019-05-23,70,Steven Miller,johnwright@example.org,+1-230-989-3125x913,161,Savings,7236.39,2019-08-08,41.0,46119.69,Personal,2019-05-12,2026-04-20 04:59:17.907406,4.84
734,deposit,239.16,2019-05-23,70,Steven Miller,johnwright@example.org,+1-230-989-3125x913,161,Savings,7236.39,2019-08-08,101.0,20834.23,Personal,2020-09-21,2044-10-18 04:59:17.911066,7.49
735,withdrawal,224.77,2022-10-08,51,Christopher Harvey,bryantsean@example.com,430-515-7566,194,Savings,9716.41,2022-09-15,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
735,withdrawal,224.77,2022-10-08,51,Christopher Harvey,bryantsean@example.com,430-515-7566,194,Savings,9716.41,2022-09-15,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
736,deposit,285.31,2024-01-05,67,Carly Mitchell,zachary24@example.org,(728)923-5061,4,Checking,4092.25,2019-09-26,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
737,deposit,499.43,2020-04-05,90,Scott Collins,veronica19@example.org,001-449-712-6361x791,42,Savings,5071.66,2021-07-31,38.0,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28
738,deposit,285.64,2019-08-11,77,Tommy Brooks,burtonjames@example.com,(534)691-4906,172,Savings,8268.0,2021-01-09,146.0,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52
739,deposit,328.19,2022-07-26,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,138,Checking,6400.46,2021-03-22,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
740,deposit,438.4,2021-07-11,77,Tommy Brooks,burtonjames@example.com,(534)691-4906,172,Savings,8268.0,2021-01-09,146.0,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52
741,withdrawal,283.02,2019-12-17,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,13.0,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84
741,withdrawal,283.02,2019-12-17,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,95.0,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41
741,withdrawal,283.02,2019-12-17,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,104.0,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85
742,deposit,152.27,2023-01-05,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,136,Savings,3485.52,2022-02-10,,,,,,
743,withdrawal,374.65,2022-07-02,85,Carol Miller,yfisher@example.org,6088279027,88,Savings,5652.16,2019-08-12,,,,,,
744,deposit,438.99,2020-10-10,4,Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,145,Credit,5566.77,2022-02-27,49.0,7941.64,Mortgage,2023-12-12,2032-05-21 04:59:17.907878,2.2
744,deposit,438.99,2020-10-10,4,Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,145,Credit,5566.77,2022-02-27,96.0,47272.64,Personal,2021-04-06,2028-09-24 04:59:17.910773,5.35
745,withdrawal,291.71,2020-08-29,51,Christopher Harvey,bryantsean@example.com,430-515-7566,196,Checking,1782.43,2020-12-24,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
745,withdrawal,291.71,2020-08-29,51,Christopher Harvey,bryantsean@example.com,430-515-7566,196,Checking,1782.43,2020-12-24,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
746,withdrawal,164.82,2023-08-20,33,Stacy Oliver,matthew64@example.net,+1-520-295-6567x57281,93,Credit,5981.73,2020-06-08,,,,,,
747,withdrawal,415.56,2020-04-25,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,173,Savings,8252.72,2019-11-16,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
748,withdrawal,437.22,2019-09-10,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,9,Savings,618.8,2022-06-07,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
749,withdrawal,484.75,2020-07-15,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,69,Savings,7533.24,2019-04-16,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
750,withdrawal,458.76,2023-12-20,36,Crystal Burns,jbarry@example.net,001-295-729-2302,83,Savings,1377.35,2022-05-28,,,,,,
751,withdrawal,253.72,2021-03-09,90,Scott Collins,veronica19@example.org,001-449-712-6361x791,42,Savings,5071.66,2021-07-31,38.0,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28
752,withdrawal,294.41,2019-04-03,76,Brian Dillon,swilson@example.net,001-699-957-2129x33878,192,Checking,176.64,2019-04-22,91.0,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
753,withdrawal,81.57,2021-10-28,55,Christopher Henson,walkerjohn@example.net,435.452.9057,166,Checking,9224.91,2021-03-03,25.0,38654.49,Auto,2023-07-26,2026-04-06 04:59:17.906452,7.2
754,deposit,373.26,2023-10-24,70,Steven Miller,johnwright@example.org,+1-230-989-3125x913,161,Savings,7236.39,2019-08-08,41.0,46119.69,Personal,2019-05-12,2026-04-20 04:59:17.907406,4.84
754,deposit,373.26,2023-10-24,70,Steven Miller,johnwright@example.org,+1-230-989-3125x913,161,Savings,7236.39,2019-08-08,101.0,20834.23,Personal,2020-09-21,2044-10-18 04:59:17.911066,7.49
755,deposit,407.36,2019-02-12,73,Crystal George,james32@example.com,(934)652-9829,87,Checking,8090.41,2021-03-08,26.0,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29
755,deposit,407.36,2019-02-12,73,Crystal George,james32@example.com,(934)652-9829,87,Checking,8090.41,2021-03-08,127.0,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27
756,withdrawal,117.9,2020-04-16,1,Chad Jensen,ambertaylor@example.org,6576129629,178,Credit,6177.48,2023-12-16,,,,,,
757,deposit,467.19,2021-05-25,51,Christopher Harvey,bryantsean@example.com,430-515-7566,196,Checking,1782.43,2020-12-24,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
757,deposit,467.19,2021-05-25,51,Christopher Harvey,bryantsean@example.com,430-515-7566,196,Checking,1782.43,2020-12-24,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
758,withdrawal,442.31,2023-11-12,29,David Rasmussen,fburns@example.net,9347152436,29,Checking,1099.34,2020-02-08,,,,,,
759,deposit,63.38,2023-02-22,71,Eric Anderson,spencer16@example.com,851-945-5888,40,Checking,8922.24,2023-04-14,,,,,,
760,deposit,412.57,2020-05-09,13,Charles Wise,campossarah@example.net,532.804.9131x538,62,Credit,2920.84,2019-12-03,27.0,20109.87,Auto,2021-06-30,2053-07-24 04:59:17.906568,4.66
761,deposit,237.52,2023-03-07,82,Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,32,Savings,6495.7,2023-02-09,33.0,38009.14,Personal,2023-04-11,2052-03-25 04:59:17.906900,5.8
761,deposit,237.52,2023-03-07,82,Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,32,Savings,6495.7,2023-02-09,35.0,22725.99,Auto,2019-07-11,2045-04-16 04:59:17.907015,5.42
761,deposit,237.52,2023-03-07,82,Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,32,Savings,6495.7,2023-02-09,124.0,8040.33,Mortgage,2019-03-28,2026-12-04 04:59:17.912840,6.4
762,withdrawal,246.77,2021-05-18,46,Sheri Johnson,michaelhahn@example.net,001-567-257-2127,137,Credit,6893.38,2021-04-22,,,,,,
763,withdrawal,425.53,2024-01-02,66,Phillip Carr,nicole30@example.com,650-254-3916,22,Checking,1958.76,2023-09-20,8.0,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46
763,withdrawal,425.53,2024-01-02,66,Phillip Carr,nicole30@example.com,650-254-3916,22,Checking,1958.76,2023-09-20,66.0,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15
763,withdrawal,425.53,2024-01-02,66,Phillip Carr,nicole30@example.com,650-254-3916,22,Checking,1958.76,2023-09-20,84.0,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76
764,withdrawal,221.76,2019-06-04,37,Laura Martinez,billy68@example.com,478.350.1644,33,Checking,5627.79,2021-02-28,98.0,14765.02,Personal,2022-05-22,2032-08-04 04:59:17.910888,4.49
764,withdrawal,221.76,2019-06-04,37,Laura Martinez,billy68@example.com,478.350.1644,33,Checking,5627.79,2021-02-28,102.0,14372.77,Auto,2021-10-18,2028-12-22 04:59:17.911129,3.14
764,withdrawal,221.76,2019-06-04,37,Laura Martinez,billy68@example.com,478.350.1644,33,Checking,5627.79,2021-02-28,107.0,33774.39,Auto,2020-03-28,2036-08-07 04:59:17.911474,3.97
765,deposit,321.71,2020-07-09,55,Christopher Henson,walkerjohn@example.net,435.452.9057,166,Checking,9224.91,2021-03-03,25.0,38654.49,Auto,2023-07-26,2026-04-06 04:59:17.906452,7.2
766,withdrawal,475.75,2019-11-04,51,Christopher Harvey,bryantsean@example.com,430-515-7566,5,Credit,4250.13,2020-09-19,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
766,withdrawal,475.75,2019-11-04,51,Christopher Harvey,bryantsean@example.com,430-515-7566,5,Credit,4250.13,2020-09-19,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
767,deposit,403.99,2021-12-07,5,Danny Brown,michellearnold@example.org,824-606-7014x9045,129,Savings,9573.53,2021-09-05,60.0,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
768,withdrawal,61.58,2020-10-02,38,Monica Graves,xday@example.net,402.918.5084x3030,200,Checking,7988.05,2020-10-27,53.0,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7
768,withdrawal,61.58,2020-10-02,38,Monica Graves,xday@example.net,402.918.5084x3030,200,Checking,7988.05,2020-10-27,70.0,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45
769,deposit,175.05,2020-02-08,80,Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,168,Credit,8539.34,2023-03-25,,,,,,
770,withdrawal,420.79,2021-06-06,5,Danny Brown,michellearnold@example.org,824-606-7014x9045,84,Savings,9418.14,2021-01-26,60.0,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
771,withdrawal,253.8,2019-05-10,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,9,Savings,618.8,2022-06-07,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
772,withdrawal,309.01,2019-04-22,51,Christopher Harvey,bryantsean@example.com,430-515-7566,196,Checking,1782.43,2020-12-24,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
772,withdrawal,309.01,2019-04-22,51,Christopher Harvey,bryantsean@example.com,430-515-7566,196,Checking,1782.43,2020-12-24,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
773,deposit,360.88,2019-11-17,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,14,Credit,444.6,2021-11-01,44.0,32428.9,Mortgage,2021-06-24,2050-01-08 04:59:17.907588,2.12
773,deposit,360.88,2019-11-17,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,14,Credit,444.6,2021-11-01,48.0,31406.77,Personal,2021-02-27,2038-10-12 04:59:17.907821,4.63
773,deposit,360.88,2019-11-17,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,14,Credit,444.6,2021-11-01,76.0,27834.0,Personal,2019-12-05,2037-08-15 04:59:17.909497,2.15
773,deposit,360.88,2019-11-17,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,14,Credit,444.6,2021-11-01,138.0,27873.08,Auto,2022-01-19,2037-06-03 04:59:17.913974,7.03
774,deposit,235.49,2021-08-21,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,70,Credit,7585.37,2019-08-11,88.0,48863.64,Mortgage,2021-11-26,2034-05-16 04:59:17.910271,2.42
774,deposit,235.49,2021-08-21,6,Jason Carroll,katherinewebb@example.org,001-314-231-6194x278,70,Credit,7585.37,2019-08-11,116.0,48494.41,Auto,2019-02-16,2028-09-19 04:59:17.912166,3.62
775,withdrawal,302.21,2019-07-14,60,Richard Pearson,anthonyholloway@example.net,458.559.1555x601,108,Credit,2920.52,2023-12-09,,,,,,
776,deposit,466.84,2020-05-24,56,Linda Mendoza,lisaturner@example.net,(309)389-5448,23,Checking,4796.91,2023-11-15,24.0,41497.68,Mortgage,2023-07-31,2042-09-23 04:59:17.906390,4.26
776,deposit,466.84,2020-05-24,56,Linda Mendoza,lisaturner@example.net,(309)389-5448,23,Checking,4796.91,2023-11-15,32.0,39458.35,Auto,2022-11-05,2029-03-07 04:59:17.906845,4.59
776,deposit,466.84,2020-05-24,56,Linda Mendoza,lisaturner@example.net,(309)389-5448,23,Checking,4796.91,2023-11-15,126.0,34275.16,Mortgage,2023-05-27,2035-10-14 04:59:17.913020,4.38
777,deposit,184.9,2023-11-23,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,8.0,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46
777,deposit,184.9,2023-11-23,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,66.0,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15
777,deposit,184.9,2023-11-23,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,84.0,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76
778,withdrawal,171.77,2023-11-07,70,Steven Miller,johnwright@example.org,+1-230-989-3125x913,139,Checking,9847.69,2022-10-31,41.0,46119.69,Personal,2019-05-12,2026-04-20 04:59:17.907406,4.84
778,withdrawal,171.77,2023-11-07,70,Steven Miller,johnwright@example.org,+1-230-989-3125x913,139,Checking,9847.69,2022-10-31,101.0,20834.23,Personal,2020-09-21,2044-10-18 04:59:17.911066,7.49
779,deposit,264.39,2020-03-31,19,Kimberly Fox,zcain@example.org,(970)563-6992x24062,37,Credit,5498.05,2023-03-21,11.0,25100.13,Mortgage,2021-05-10,2046-11-02 04:59:17.905625,7.29
780,deposit,116.87,2023-05-30,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,90.0,13273.81,Auto,2019-10-21,2041-11-24 04:59:17.910387,4.37
780,deposit,116.87,2023-05-30,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,118.0,41527.61,Personal,2020-09-04,2031-12-30 04:59:17.912353,5.85
780,deposit,116.87,2023-05-30,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,132.0,15916.26,Mortgage,2021-02-11,2041-08-14 04:59:17.913538,6.87
780,deposit,116.87,2023-05-30,30,Kevin Myers,millerjoan@example.net,(903)846-6313x6530,27,Credit,8536.16,2021-11-21,139.0,46270.1,Personal,2023-02-12,2030-11-25 04:59:17.914048,6.0
781,deposit,35.78,2023-07-01,87,Tony Robinson,timothywiley@example.com,382-628-5059x479,92,Savings,3081.66,2021-11-19,21.0,40181.66,Mortgage,2023-12-28,2034-08-06 04:59:17.906199,3.54
781,deposit,35.78,2023-07-01,87,Tony Robinson,timothywiley@example.com,382-628-5059x479,92,Savings,3081.66,2021-11-19,85.0,11369.33,Personal,2023-09-17,2042-03-22 04:59:17.910079,4.66
781,deposit,35.78,2023-07-01,87,Tony Robinson,timothywiley@example.com,382-628-5059x479,92,Savings,3081.66,2021-11-19,142.0,31200.58,Auto,2020-07-05,2030-04-29 04:59:17.914310,2.35
782,withdrawal,364.72,2021-09-06,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,128,Credit,8339.92,2022-10-14,82.0,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02
782,withdrawal,364.72,2021-09-06,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,128,Credit,8339.92,2022-10-14,89.0,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8
782,withdrawal,364.72,2021-09-06,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,128,Credit,8339.92,2022-10-14,143.0,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33
783,deposit,461.45,2021-07-23,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,187,Checking,5688.51,2020-08-31,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
784,deposit,495.3,2020-10-31,47,Joseph Jacobs,uarmstrong@example.com,467-205-7041,52,Credit,4772.63,2022-05-25,,,,,,
785,withdrawal,264.32,2020-05-08,22,Jennifer Powell,steven73@example.com,236-757-3372x60869,94,Checking,3024.72,2019-07-05,115.0,42415.32,Mortgage,2020-10-03,2039-07-31 04:59:17.912086,1.81
786,deposit,165.52,2023-08-12,90,Scott Collins,veronica19@example.org,001-449-712-6361x791,42,Savings,5071.66,2021-07-31,38.0,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28
787,withdrawal,280.39,2020-09-12,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,69.0,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89
787,withdrawal,280.39,2020-09-12,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,112.0,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66
787,withdrawal,280.39,2020-09-12,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,141.0,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83
788,deposit,227.52,2020-05-10,73,Crystal George,james32@example.com,(934)652-9829,198,Savings,8865.78,2019-03-08,26.0,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29
788,deposit,227.52,2020-05-10,73,Crystal George,james32@example.com,(934)652-9829,198,Savings,8865.78,2019-03-08,127.0,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27
789,deposit,387.54,2020-08-01,67,Carly Mitchell,zachary24@example.org,(728)923-5061,80,Checking,6792.0,2022-03-09,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
790,withdrawal,423.28,2022-04-22,52,Kim Stone,garrett28@example.org,001-668-236-9938,79,Savings,6995.71,2019-04-05,,,,,,
791,deposit,100.34,2020-08-19,76,Brian Dillon,swilson@example.net,001-699-957-2129x33878,90,Checking,6267.88,2020-01-01,91.0,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
792,deposit,170.76,2019-07-20,18,Brian Day,mason61@example.net,345-785-9250x1644,99,Credit,8875.18,2020-04-22,,,,,,
793,deposit,405.47,2023-02-17,90,Scott Collins,veronica19@example.org,001-449-712-6361x791,74,Credit,4382.28,2021-05-21,38.0,47203.82,Auto,2021-06-15,2044-11-15 04:59:17.907182,5.28
794,deposit,113.28,2023-03-24,88,Vincent Patel,delacruzrobert@example.com,+1-958-663-1438,186,Credit,1432.24,2023-02-20,37.0,36095.18,Personal,2020-01-18,2037-07-08 04:59:17.907126,4.43
794,deposit,113.28,2023-03-24,88,Vincent Patel,delacruzrobert@example.com,+1-958-663-1438,186,Credit,1432.24,2023-02-20,42.0,13231.5,Auto,2021-02-11,2029-08-28 04:59:17.907471,5.89
794,deposit,113.28,2023-03-24,88,Vincent Patel,delacruzrobert@example.com,+1-958-663-1438,186,Credit,1432.24,2023-02-20,134.0,34771.89,Mortgage,2020-09-07,2031-08-16 04:59:17.913676,6.08
795,deposit,67.51,2021-12-29,13,Charles Wise,campossarah@example.net,532.804.9131x538,62,Credit,2920.84,2019-12-03,27.0,20109.87,Auto,2021-06-30,2053-07-24 04:59:17.906568,4.66
796,withdrawal,375.39,2022-12-30,46,Sheri Johnson,michaelhahn@example.net,001-567-257-2127,137,Credit,6893.38,2021-04-22,,,,,,
797,deposit,393.42,2019-06-08,71,Eric Anderson,spencer16@example.com,851-945-5888,47,Savings,5051.48,2022-05-16,,,,,,
798,deposit,278.74,2020-06-12,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,158,Savings,8124.79,2021-02-17,82.0,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02
798,deposit,278.74,2020-06-12,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,158,Savings,8124.79,2021-02-17,89.0,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8
798,deposit,278.74,2020-06-12,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,158,Savings,8124.79,2021-02-17,143.0,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33
799,deposit,138.12,2023-03-30,98,Lauren Gray,kenneth99@example.net,218.715.2894x614,105,Checking,4765.84,2022-02-19,2.0,48933.91,Auto,2020-08-06,2036-11-01 04:59:17.905052,4.43
799,deposit,138.12,2023-03-30,98,Lauren Gray,kenneth99@example.net,218.715.2894x614,105,Checking,4765.84,2022-02-19,80.0,47062.38,Mortgage,2019-10-22,2047-01-26 04:59:17.909784,6.27
800,deposit,87.03,2019-02-19,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,13.0,25666.75,Auto,2023-05-09,2039-04-28 04:59:17.905741,6.84
800,deposit,87.03,2019-02-19,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,95.0,23853.85,Personal,2024-01-30,2038-02-12 04:59:17.910713,7.41
800,deposit,87.03,2019-02-19,89,Eric Phillips,mark13@example.com,(699)516-7638x82918,152,Savings,2391.9,2020-09-17,104.0,8092.2,Personal,2021-08-18,2036-04-08 04:59:17.911277,2.85
801,deposit,45.34,2021-05-11,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,180,Credit,2355.97,2023-06-29,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
802,withdrawal,166.31,2023-01-01,63,Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,67,Checking,5592.4,2020-06-18,,,,,,
803,withdrawal,136.9,2020-09-29,63,Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,18,Savings,2901.49,2023-01-07,,,,,,
804,deposit,107.09,2021-06-21,52,Kim Stone,garrett28@example.org,001-668-236-9938,179,Savings,7446.25,2023-10-29,,,,,,
805,withdrawal,319.84,2023-03-23,73,Crystal George,james32@example.com,(934)652-9829,87,Checking,8090.41,2021-03-08,26.0,19426.95,Auto,2021-06-18,2027-09-17 04:59:17.906511,7.29
805,withdrawal,319.84,2023-03-23,73,Crystal George,james32@example.com,(934)652-9829,87,Checking,8090.41,2021-03-08,127.0,13967.51,Mortgage,2023-04-29,2028-12-24 04:59:17.913098,6.27
806,deposit,460.09,2019-02-15,66,Phillip Carr,nicole30@example.com,650-254-3916,22,Checking,1958.76,2023-09-20,8.0,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46
806,deposit,460.09,2019-02-15,66,Phillip Carr,nicole30@example.com,650-254-3916,22,Checking,1958.76,2023-09-20,66.0,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15
806,deposit,460.09,2019-02-15,66,Phillip Carr,nicole30@example.com,650-254-3916,22,Checking,1958.76,2023-09-20,84.0,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76
807,deposit,271.67,2023-04-30,76,Brian Dillon,swilson@example.net,001-699-957-2129x33878,90,Checking,6267.88,2020-01-01,91.0,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
808,deposit,345.14,2023-07-01,85,Carol Miller,yfisher@example.org,6088279027,143,Savings,4040.05,2023-08-24,,,,,,
809,deposit,71.1,2021-02-18,77,Tommy Brooks,burtonjames@example.com,(534)691-4906,172,Savings,8268.0,2021-01-09,146.0,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52
810,deposit,57.84,2020-11-20,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,69.0,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89
810,deposit,57.84,2020-11-20,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,112.0,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66
810,deposit,57.84,2020-11-20,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,141.0,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83
811,withdrawal,318.38,2020-03-21,79,Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,76,Checking,5910.76,2019-04-02,29.0,35885.02,Auto,2023-10-06,2037-08-19 04:59:17.906679,5.32
811,withdrawal,318.38,2020-03-21,79,Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,76,Checking,5910.76,2019-04-02,63.0,39301.99,Mortgage,2019-05-19,2039-11-28 04:59:17.908705,7.19
811,withdrawal,318.38,2020-03-21,79,Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,76,Checking,5910.76,2019-04-02,93.0,10490.65,Auto,2023-06-01,2032-09-14 04:59:17.910580,2.46
812,deposit,378.28,2021-02-01,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,160,Savings,1443.64,2020-05-30,69.0,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89
812,deposit,378.28,2021-02-01,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,160,Savings,1443.64,2020-05-30,112.0,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66
812,deposit,378.28,2021-02-01,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,160,Savings,1443.64,2020-05-30,141.0,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83
813,deposit,87.79,2021-05-10,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,156,Credit,7880.53,2023-08-14,61.0,11074.47,Personal,2022-02-11,2032-05-06 04:59:17.908590,5.36
813,deposit,87.79,2021-05-10,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,156,Credit,7880.53,2023-08-14,77.0,38903.23,Personal,2021-07-14,2042-10-07 04:59:17.909559,2.28
814,withdrawal,211.13,2021-08-19,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,127,Checking,4532.51,2022-09-08,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
815,withdrawal,367.84,2022-12-29,69,Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,95,Checking,5272.84,2022-03-23,16.0,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96
816,deposit,485.76,2023-08-24,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,173,Savings,8252.72,2019-11-16,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
